date,SM_median,Loss,r_pre,r_cur,r_avg,slope_day,slope_night,slope_neg,n_day,n_night,n_neg,n_win,y_min,y_max,t_min,t_max
2018-08-31,19.3,NaN,0.02250008564442396,-0.07777786254882812,-0.02763888845220208,-0.05000019073486328,-0.07777786254882812,-0.06999988853931427,13,11,10,24,18.2,19.8,2018-09-01T05:00:00.0,2018-08-31T08:00:00.0
2018-09-01,17.5,0.8999996,-0.07777786254882812,-0.028571264818310738,-0.05317456368356943,-0.03333346173167229,-0.028571264818310738,-0.07272737473249435,13,11,11,24,17.1,18.0,2018-09-02T05:00:00.0,2018-09-01T06:00:00.0
2018-09-02,16.6,0.79999924,-0.028571264818310738,-0.022222094237804413,-0.025396679528057575,-0.036931753158569336,-0.022222094237804413,-0.058333396911621094,13,12,12,25,16.1,16.9,2018-09-03T06:00:00.0,2018-09-02T06:00:00.0
2018-09-03,15.9,0.40000057,-0.022222094237804413,0.0,-0.011111047118902206,-0.02857146877795458,0.0,-0.04285717010498047,12,12,7,24,15.7,16.1,2018-09-04T06:00:00.0,2018-09-03T08:00:00.0
2018-09-04,14.95,0.8000002,0.0,0.026785748079419136,0.013392874039709568,-0.09999942779541016,0.026785748079419136,-0.09999994933605194,12,12,11,24,14.5,15.6,2018-09-05T00:00:00.0,2018-09-04T07:00:00.0
2018-09-05,14.3,0.5,0.026785748079419136,0.0,0.013392874039709568,-0.07071427628397942,0.0,-0.07272729277610779,12,12,11,24,14.0,14.7,2018-09-06T03:00:00.0,2018-09-05T08:00:00.0
2018-09-06,13.95,0.39999962,0.0,0.0045454720966517925,0.0022727360483258963,-0.044444454833865166,0.0045454720966517925,-0.05000000074505806,12,12,10,24,13.6,14.2,2018-09-07T01:00:00.0,2018-09-06T08:00:00.0
2018-09-07,13.5,0.0,0.0045454720966517925,0.028636381961405277,0.016590927029028535,-0.033333221450448036,0.028636381961405277,-0.05000007152557373,12,12,8,24,13.3,13.7,2018-09-08T00:00:00.0,2018-09-08T06:00:00.0
2018-09-08,13.25,0.19999981,0.028636381961405277,0.04999983310699463,0.03931810753419995,-0.0714285746216774,0.04999983310699463,-0.07777775824069977,12,12,9,24,13.0,13.7,2018-09-09T00:00:00.0,2018-09-08T08:00:00.0
2018-09-09,13.1,0.6000004,0.04999983310699463,0.013392908032983541,0.031696370569989085,-0.0630682148039341,0.013392908032983541,-0.0700000748038292,12,12,10,24,12.8,13.6,2018-09-10T00:00:00.0,2018-09-09T07:00:00.0
2018-09-10,12.9,-0.10000038,0.013392908032983541,0.0354167427867651,0.02440482540987432,-0.0279220724478364,0.0354167427867651,-0.04285717010498047,12,12,7,24,12.7,13.1,2018-09-11T01:00:00.0,2018-09-11T06:00:00.0
2018-09-11,12.95,0.10000038,0.0354167427867651,0.031666580587625504,0.0335416616871953,-0.03874999284744263,0.031666580587625504,-0.05714280158281326,12,12,7,24,12.7,13.2,2018-09-12T00:00:00.0,2018-09-11T08:00:00.0
2018-09-12,12.75,0.0,0.031666580587625504,0.024999916553497314,0.02833324857056141,-0.039999961853027344,0.024999916553497314,-0.04999995231628418,12,12,8,24,12.6,13.0,2018-09-13T01:00:00.0,2018-09-13T06:00:00.0
2018-09-13,12.6,0.10000038,0.024999916553497314,0.029166724532842636,0.027083320543169975,-0.05000019073486328,0.029166724532842636,-0.060000039637088776,12,12,10,24,12.4,13.0,2018-09-14T02:00:00.0,2018-09-13T07:00:00.0
2018-09-14,12.4,0.19999981,0.029166724532842636,0.03333346173167229,0.03125009313225746,-0.060000039637088776,0.03333346173167229,-0.06363634765148163,12,12,11,24,12.2,12.9,2018-09-15T01:00:00.0,2018-09-14T07:00:00.0
2018-09-15,12.2,0.39999962,0.03333346173167229,0.03333335369825363,0.03333340771496296,-0.059999991208314896,0.03333335369825363,-0.06363634765148163,12,12,11,24,12.0,12.7,2018-09-16T01:00:00.0,2018-09-15T07:00:00.0
2018-09-16,12.1,-0.09999943,0.03333335369825363,0.02500009536743164,0.029166724532842636,-0.02500009536743164,0.02500009536743164,-0.04285717010498047,12,12,7,24,12.0,12.4,2018-09-17T01:00:00.0,2018-09-17T06:00:00.0
2018-09-17,12.05,-12.800001,0.02500009536743164,-0.4874999523162842,-0.23124992847442627,-0.04999997653067112,-0.4874999523162842,-0.0625,12,12,8,24,11.9,32.4,2018-09-17T17:00:00.0,2018-09-17T19:00:00.0
2018-09-18,24.4,1.6000004,-0.4874999523162842,-0.07321419194340706,-0.2803570721298456,-0.06833340600132942,-0.07321419194340706,-0.09166669845581055,12,12,12,24,23.3,25.0,2018-09-19T05:00:00.0,2018-09-18T07:00:00.0
2018-09-19,24.349998,1.7999992,-0.07321419194340706,-0.07999992370605469,-0.07660705782473087,-0.07999992370605469,-0.07999992370605469,-0.07999992370605469,12,12,10,24,23.0,24.8,2018-09-20T06:00:00.0,2018-09-19T08:00:00.0
2018-09-20,23.05,-2.7000008,-0.07999992370605469,-0.21714289486408234,-0.1485714092850685,0.20000028610229492,-0.21714289486408234,0.4833332598209381,12,12,12,24,22.6,30.8,2018-09-20T10:00:00.0,2018-09-20T16:00:00.0
2018-09-21,24.8,1.8999996,-0.21714289486408234,-0.10000024363398552,-0.15857156924903393,-0.042857032269239426,-0.10000024363398552,-0.0899999588727951,12,12,10,24,23.4,25.3,2018-09-22T06:00:00.0,2018-09-21T07:00:00.0
2018-09-22,23.1,0.69999886,-0.10000024363398552,-0.040000056847929955,-0.07000015024095774,0.0,-0.040000056847929955,-0.09999974817037582,12,12,3,24,22.6,23.3,2018-09-23T06:00:00.0,2018-09-22T07:00:00.0
2018-09-23,22.3,1.3999996,-0.040000056847929955,-0.10000022128224373,-0.07000013906508684,0.0,-0.10000022128224373,-0.07500028610229492,12,12,4,24,21.1,22.5,2018-09-24T06:00:00.0,2018-09-23T07:00:00.0
2018-09-24,20.4,0.69999886,-0.10000022128224373,0.0,-0.050000110641121864,-0.018333403393626213,0.0,-0.11666679382324219,12,12,6,24,20.1,20.8,2018-09-25T06:00:00.0,2018-09-24T07:00:00.0
2018-09-25,19.7,0.29999924,0.0,-0.010555595625191927,-0.0052777978125959635,0.0,-0.010555595625191927,-0.04444440081715584,12,12,9,24,19.6,19.9,2018-09-26T06:00:00.0,2018-09-25T07:00:00.0
2018-09-26,19.75,0.30000114,-0.010555595625191927,-0.03166637383401394,-0.021110984729602933,0.014285496436059475,-0.03166637383401394,-0.10000038146972656,12,12,1,24,19.3,19.9,2018-09-27T06:00:00.0,2018-09-27T02:00:00.0
2018-09-27,19.1,0.9000015,-0.03166637383401394,-0.060000134631991386,-0.04583325423300266,0.0,-0.060000134631991386,-0.09999942779541016,12,12,2,24,18.3,19.2,2018-09-28T06:00:00.0,2018-09-27T07:00:00.0
2018-09-28,18.1,1.0,-0.060000134631991386,-0.06306812912225723,-0.06153413187712431,-0.016666730865836143,-0.06306812912225723,-0.09999942779541016,12,12,2,24,17.2,18.2,2018-09-29T06:00:00.0,2018-09-28T07:00:00.0
2018-09-29,16.75,0.80000114,-0.06306812912225723,-0.011111153289675713,-0.03708964120596647,-0.03999977186322212,-0.011111153289675713,-0.060000039637088776,12,12,10,24,16.3,17.1,2018-09-30T06:00:00.0,2018-09-29T07:00:00.0
2018-09-30,15.85,0.70000076,-0.011111153289675713,-0.01339278044179082,-0.012251966865733266,-0.04444450885057449,-0.01339278044179082,-0.05454540252685547,12,12,11,24,15.5,16.2,2018-10-01T06:00:00.0,2018-09-30T07:00:00.0
2018-10-01,15.1,0.5,-0.01339278044179082,0.009999990463256836,-0.0016963949892669916,-0.05000003054738045,0.009999990463256836,-0.060000039637088776,12,12,10,24,14.8,15.4,2018-10-02T01:00:00.0,2018-10-01T08:00:00.0
2018-10-02,14.45,0.39999962,0.009999990463256836,0.03874993324279785,0.024374961853027344,-0.0714285746216774,0.03874993324279785,-0.07777775824069977,12,12,9,24,14.1,14.9,2018-10-03T01:00:00.0,2018-10-02T07:00:00.0
2018-10-03,14.0,0.39999962,0.03874993324279785,0.008333285339176655,0.023541609290987253,-0.0625,0.008333285339176655,-0.06999997794628143,12,12,10,24,13.6,14.4,2018-10-04T00:00:00.0,2018-10-03T08:00:00.0
2018-10-04,13.55,0.19999981,0.008333285339176655,0.041428565979003906,0.02488092565909028,-0.060000039637088776,0.041428565979003906,-0.06363634765148163,12,12,11,24,13.3,14.0,2018-10-05T01:00:00.0,2018-10-04T07:00:00.0
2018-10-05,13.35,0.3000002,0.041428565979003906,0.041428565979003906,0.041428565979003906,-0.0833333358168602,0.041428565979003906,-0.08888891339302063,12,12,9,24,13.0,13.8,2018-10-06T01:00:00.0,2018-10-05T08:00:00.0
2018-10-06,13.0,0.3000002,0.041428565979003906,0.041428614407777786,0.041428590193390846,-0.0666666030883789,0.041428614407777786,-0.07777775824069977,12,12,9,24,12.7,13.5,2018-10-07T01:00:00.0,2018-10-06T07:00:00.0
2018-10-07,12.85,0.19999981,0.041428614407777786,0.031666532158851624,0.036547573283314705,-0.0555555559694767,0.031666532158851624,-0.059999942779541016,12,12,10,24,12.5,13.2,2018-10-07T23:00:00.0,2018-10-07T07:00:00.0
2018-10-08,12.7,0.39999962,0.031666532158851624,0.0,0.015833266079425812,-0.05000019073486328,0.0,-0.0625,11,13,8,24,12.4,13.0,2018-10-09T03:00:00.0,2018-10-08T08:00:00.0
2018-10-09,12.6,-0.39999962,0.0,0.0279220724478364,0.0139610362239182,0.0,0.0279220724478364,-0.03333346173167229,11,13,3,24,12.5,13.0,2018-10-09T11:00:00.0,2018-10-10T06:00:00.0
2018-10-10,12.8,-0.19999981,0.0279220724478364,0.03166666068136692,0.02979436656460166,-0.02500009536743164,0.03166666068136692,-0.07500004768371582,11,13,4,24,12.7,13.2,2018-10-11T00:00:00.0,2018-10-11T06:00:00.0
2018-10-11,12.8,0.3000002,0.03166666068136692,0.0,0.01583333034068346,-0.05000019073486328,0.0,-0.0714285746216774,11,13,7,24,12.6,13.2,2018-10-12T04:00:00.0,2018-10-11T07:00:00.0
2018-10-12,12.7,0.19999981,0.0,0.013392908032983541,0.006696454016491771,-0.05000019073486328,0.013392908032983541,-0.0625,11,13,8,24,12.4,13.0,2018-10-13T02:00:00.0,2018-10-12T07:00:00.0
2018-10-13,12.5,-19.3,0.013392908032983541,2.0149999856948853,1.0141964468639344,-0.04285717010498047,2.0149999856948853,-0.05000007152557373,11,13,8,24,12.4,32.6,2018-10-13T19:00:00.0,2018-10-14T04:00:00.0
2018-10-14,31.0,4.700001,2.0149999856948853,-0.13333336263895035,0.9408333115279675,-0.5200001001358032,-0.13333336263895035,-0.3363635241985321,11,13,11,24,26.4,32.7,2018-10-15T06:00:00.0,2018-10-14T09:00:00.0
2018-10-15,25.7,1.7000008,-0.13333336263895035,-0.0666666030883789,-0.09999998286366463,-0.07777786254882812,-0.0666666030883789,-0.09090909361839294,11,13,11,24,24.5,26.2,2018-10-16T06:00:00.0,2018-10-15T07:00:00.0
2018-10-16,24.2,1.3999996,-0.0666666030883789,-0.08090903609991074,-0.07378781959414482,-0.02499985694885254,-0.08090903609991074,-0.039999961853027344,11,13,10,24,23.0,24.4,2018-10-17T06:00:00.0,2018-10-16T07:00:00.0
2018-10-17,22.6,1.0999985,-0.08090903609991074,-0.05773801915347576,-0.06932352762669325,-0.022222306579351425,-0.05773801915347576,-0.0625,11,13,8,24,21.7,22.8,2018-10-18T06:00:00.0,2018-10-17T07:00:00.0
2018-10-18,21.5,0.8999996,-0.05773801915347576,-0.05000009573996067,-0.053869057446718216,-0.016666730865836143,-0.05000009573996067,-0.03333346173167229,11,13,9,24,20.7,21.6,2018-10-19T06:00:00.0,2018-10-18T08:00:00.0
2018-10-19,20.5,0.30000114,-0.05000009573996067,0.0,-0.025000047869980335,-0.016666730865836143,0.0,-0.04285730794072151,11,13,7,24,20.3,20.6,2018-10-20T06:00:00.0,2018-10-19T07:00:00.0
2018-10-20,20.4,-2.4000015,0.0,0.08920459449291229,0.044602297246456146,0.03333346173167229,0.08920459449291229,0.0,11,13,0,24,20.3,22.7,2018-10-20T09:00:00.0,2018-10-21T06:00:00.0
2018-10-21,30.5,-1.7999992,0.08920459449291229,-0.17638900876045227,-0.04359220713376999,-0.028571264818310738,-0.17638900876045227,-0.2833334505558014,11,13,6,24,25.7,31.6,2018-10-21T07:00:00.0,2018-10-21T11:00:00.0
2018-10-22,26.9,2.1000004,-0.17638900876045227,-0.09999987110495567,-0.13819443993270397,-0.0714285746216774,-0.09999987110495567,-0.0899999588727951,11,13,10,24,25.3,27.4,2018-10-23T06:00:00.0,2018-10-22T07:00:00.0
2018-10-23,24.9,1.2000008,-0.09999987110495567,-0.06306812912225723,-0.08153400011360645,-0.022222306579351425,-0.06306812912225723,-0.0625,11,13,8,24,23.9,25.1,2018-10-24T06:00:00.0,2018-10-23T07:00:00.0
2018-10-24,23.6,-0.40000153,-0.06306812912225723,0.060000039637088776,-0.0015340447425842285,0.0,0.060000039637088776,-0.14999961853027344,11,13,2,24,23.6,24.2,2018-10-24T23:00:00.0,2018-10-25T06:00:00.0
2018-10-25,24.6,0.20000076,0.060000039637088776,-0.0724998489022255,-0.006249904632568359,0.07777765393257141,-0.0724998489022255,0.0,11,13,0,24,24.0,24.9,2018-10-26T06:00:00.0,2018-10-25T23:00:00.0
2018-10-26,23.6,1.2999992,-0.0724998489022255,-0.08166662976145744,-0.07708323933184147,-0.016666730865836143,-0.08166662976145744,-0.05000000074505806,11,13,10,24,22.5,23.8,2018-10-27T06:00:00.0,2018-10-26T07:00:00.0
2018-10-27,22.2,1.0,-0.08166662976145744,-0.05227283947169781,-0.06696973461657763,-0.016666730865836143,-0.05227283947169781,-0.039999961853027344,11,13,10,24,21.4,22.4,2018-10-28T06:00:00.0,2018-10-27T07:00:00.0
2018-10-28,21.0,NaN,-0.05227283947169781,-0.041428497061133385,-0.046850668266415596,-0.02500009536743164,-0.041428497061133385,-0.0714285746216774,11,13,7,24,20.4,21.2,2018-10-29T05:00:00.0,2018-10-28T07:00:00.0
2018-10-29,19.7,NaN,-0.041428497061133385,-0.040000056847929955,-0.04071427695453167,0.0,-0.040000056847929955,-0.09999847412109375,11,13,1,24,19.1,19.8,2018-10-30T06:00:00.0,2018-10-29T09:00:00.0
2018-10-30,18.6,1.0,-0.040000056847929955,-0.047726891934871674,-0.043863474391400814,-0.033333249390125275,-0.047726891934871674,-0.06666670739650726,11,13,9,24,17.9,18.9,2018-10-31T06:00:00.0,2018-10-30T07:00:00.0
2018-10-31,17.6,0.5,-0.047726891934871674,-0.022222306579351425,-0.03497459925711155,0.0,-0.022222306579351425,-0.07499980926513672,11,13,4,24,17.3,17.8,2018-11-01T06:00:00.0,2018-10-31T07:00:00.0
2018-11-01,17.0,0.40000153,-0.022222306579351425,0.0,-0.011111153289675713,-0.02500009536743164,0.0,-0.039999961853027344,11,13,10,24,16.8,17.2,2018-11-02T06:00:00.0,2018-11-01T07:00:00.0
2018-11-02,16.6,0.40000153,0.0,-0.016666730865836143,-0.008333365432918072,-0.010000037960708141,-0.016666730865836143,-0.03999977186322212,11,13,5,24,16.3,16.7,2018-11-03T06:00:00.0,2018-11-02T10:00:00.0
2018-11-03,16.2,0.20000076,-0.016666730865836143,0.0,-0.008333365432918072,-0.011111153289675713,0.0,-0.028571264818310738,11,13,7,24,16.0,16.2,2018-11-04T06:00:00.0,2018-11-03T12:00:00.0
2018-11-04,15.9,0.19999981,0.0,0.0,0.0,-0.01999988593161106,0.0,-0.03333330154418945,11,13,6,24,15.7,16.0,2018-11-04T22:00:00.0,2018-11-04T08:00:00.0
2018-11-05,15.7,0.10000038,0.0,0.0,0.0,-0.011111153289675713,0.0,-0.10000038146972656,11,13,1,24,15.7,15.8,2018-11-06T06:00:00.0,2018-11-05T11:00:00.0
2018-11-06,15.7,-9.400001,0.0,-0.4342857003211975,-0.21714285016059875,0.8500000238418579,-0.4342857003211975,-0.09999942779541016,11,13,1,24,15.6,30.2,2018-11-06T13:00:00.0,2018-11-06T19:00:00.0
2018-11-07,32.7,-5.700001,-0.4342857003211975,-0.09999987483024597,-0.26714278757572174,0.3250000476837158,-0.09999987483024597,0.6909091472625732,11,13,11,24,24.9,33.3,2018-11-07T08:00:00.0,2018-11-07T10:00:00.0
2018-11-08,29.2,2.7999992,-0.09999987483024597,-0.07499980926513672,-0.08749984204769135,-0.14999961853027344,-0.07499980926513672,-0.19090913236141205,11,13,11,24,27.5,30.3,2018-11-09T06:00:00.0,2018-11-08T07:00:00.0
2018-11-09,27.2,0.20000076,-0.07499980926513672,-0.02500009536743164,-0.04999995231628418,-0.04999995231628418,-0.02500009536743164,-0.0555555559694767,11,13,9,24,26.6,27.5,2018-11-10T04:00:00.0,2018-11-09T07:00:00.0
2018-11-10,31.3,-3.2000008,-0.02500009536743164,-0.17638900876045227,-0.10069455206394196,0.5142857432365417,-0.17638900876045227,0.4571426808834076,11,13,7,24,27.9,33.5,2018-11-10T07:00:00.0,2018-11-10T22:00:00.0
2018-11-11,30.7,1.1999989,-0.17638900876045227,-0.059999845921993256,-0.11819442734122276,-0.04999971389770508,-0.059999845921993256,-0.0714285746216774,11,13,7,24,29.7,31.0,2018-11-12T06:00:00.0,2018-11-11T09:00:00.0
2018-11-12,29.4,0.8999996,-0.059999845921993256,-0.040000151842832565,-0.04999999888241291,-0.039999961853027344,-0.040000151842832565,-0.04545454680919647,11,13,11,24,28.7,29.6,2018-11-13T06:00:00.0,2018-11-12T08:00:00.0
2018-11-13,28.6,-2.0,-0.040000151842832565,0.0,-0.020000075921416283,0.0,0.0,-0.05000019073486328,11,14,4,25,28.5,30.6,2018-11-14T05:00:00.0,2018-11-14T07:00:00.0
2018-11-14,32.75,1.6000004,0.0,-0.11428587883710861,-0.057142939418554306,-0.06666692346334457,-0.11428587883710861,-0.08750009536743164,10,14,8,24,31.6,33.2,2018-11-15T07:00:00.0,2018-11-14T09:00:00.0
2018-11-15,31.0,1.2000008,-0.11428587883710861,-0.020000075921416283,-0.06714297737926245,-0.07500028610229492,-0.020000075921416283,-0.0899999588727951,10,14,10,24,30.2,31.5,2018-11-16T02:00:00.0,2018-11-15T08:00:00.0
2018-11-16,30.1,0.69999886,-0.020000075921416283,-0.027272658422589302,-0.023636367172002792,-0.040000151842832565,-0.027272658422589302,-0.04444440081715584,10,14,9,24,29.6,30.3,2018-11-17T07:00:00.0,2018-11-16T08:00:00.0
2018-11-17,29.75,-2.999998,-0.027272658422589302,0.28999996185302734,0.13136365171521902,0.05714280158281326,0.28999996185302734,0.0,10,14,0,24,29.6,35.1,2018-11-17T11:00:00.0,2018-11-18T02:00:00.0
2018-11-18,31.6,2.0999985,0.28999996185302734,-0.0666666030883789,0.11166667938232422,-0.13999977707862854,-0.0666666030883789,-0.15555530786514282,10,14,9,24,30.2,32.3,2018-11-19T07:00:00.0,2018-11-18T08:00:00.0
2018-11-19,30.05,0.5,-0.0666666030883789,-0.03749990463256836,-0.05208325386047363,-0.01250004768371582,-0.03749990463256836,-0.03333346173167229,10,14,6,24,29.5,30.1,2018-11-20T06:00:00.0,2018-11-19T12:00:00.0
2018-11-20,33.35,-2.0,-0.03749990463256836,-0.16666698455810547,-0.10208344459533691,0.3142858147621155,-0.16666698455810547,-0.10000000149011612,10,14,5,24,29.6,33.8,2018-11-20T09:00:00.0,2018-11-20T11:00:00.0
2018-11-21,31.150002,1.2999992,-0.16666698455810547,-0.05000019073486328,-0.10833358764648438,-0.06666692346334457,-0.05000019073486328,-0.07777786254882812,10,14,9,24,30.2,31.5,2018-11-22T07:00:00.0,2018-11-21T08:00:00.0
2018-11-22,30.1,0.6000004,-0.05000019073486328,-0.02499985694885254,-0.03750002384185791,-0.014285768382251263,-0.02499985694885254,-0.028571536764502525,10,14,7,24,29.5,30.2,2018-11-23T07:00:00.0,2018-11-22T11:00:00.0
2018-11-23,29.5,0.29999924,-0.02499985694885254,-0.024999618530273438,-0.02499973773956299,0.0,-0.024999618530273438,-0.10000038146972656,10,14,1,24,29.2,29.6,2018-11-24T07:00:00.0,2018-11-23T15:00:00.0
2018-11-24,29.55,-0.10000038,-0.024999618530273438,-0.01818188838660717,-0.021590753458440304,0.05000019073486328,-0.01818188838660717,0.0,10,14,0,24,29.3,29.7,2018-11-24T09:00:00.0,2018-11-25T01:00:00.0
2018-11-25,29.5,0.29999924,-0.01818188838660717,-0.02500009536743164,-0.021590991877019405,0.01250004768371582,-0.02500009536743164,0.0,10,14,0,24,29.1,29.5,2018-11-26T07:00:00.0,2018-11-26T01:00:00.0
2018-11-26,29.150002,0.20000076,-0.02500009536743164,-0.017424309626221657,-0.02121220249682665,0.01250004768371582,-0.017424309626221657,0.0,10,14,0,24,28.9,29.2,2018-11-27T07:00:00.0,2018-11-26T19:00:00.0
2018-11-27,28.9,0.10000038,-0.017424309626221657,-0.011111153289675713,-0.014267731457948685,0.01250004768371582,-0.011111153289675713,0.0,10,14,0,24,28.8,29.0,2018-11-28T07:00:00.0,2018-11-27T18:00:00.0
2018-11-28,28.8,0.19999886,-0.011111153289675713,-0.014285496436059475,-0.012698324862867594,0.0,-0.014285496436059475,0.0,10,14,0,24,28.6,28.8,2018-11-29T07:00:00.0,2018-11-29T01:00:00.0
2018-11-29,28.7,0.10000038,-0.014285496436059475,-0.01250004768371582,-0.013392772059887648,0.0,-0.01250004768371582,0.0,10,14,0,24,28.5,28.7,2018-11-30T07:00:00.0,2018-11-29T19:00:00.0
2018-11-30,28.4,0.10000038,-0.01250004768371582,-0.01250004768371582,-0.01250004768371582,0.0,-0.01250004768371582,-0.10000038146972656,10,14,1,24,28.3,28.5,2018-12-01T07:00:00.0,2018-12-01T01:00:00.0
2018-12-01,28.3,-5.9000015,-0.01250004768371582,0.5363637804985046,0.2619318664073944,0.0,0.5363637804985046,0.0,10,14,0,24,28.3,35.5,2018-12-02T00:00:00.0,2018-12-02T02:00:00.0
2018-12-02,32.85,1.6000023,0.5363637804985046,-0.040000151842832565,0.24818181432783604,-0.15714263916015625,-0.040000151842832565,-0.1799999177455902,10,14,10,24,32.3,33.9,2018-12-03T07:00:00.0,2018-12-02T08:00:00.0
2018-12-03,32.1,-2.2000008,-0.040000151842832565,0.0700000748038292,0.014999961480498314,0.0,0.0700000748038292,-0.033333249390125275,10,14,9,24,32.0,34.6,2018-12-03T16:00:00.0,2018-12-03T22:00:00.0
2018-12-04,33.6,2.3999996,0.0700000748038292,-0.05714307352900505,0.006428500637412071,-0.1666666716337204,-0.05714307352900505,-0.16000023484230042,10,14,10,24,31.9,34.3,2018-12-05T07:00:00.0,2018-12-04T08:00:00.0
2018-12-05,32.3,-3.5,-0.05714307352900505,0.1700000762939453,0.05642850138247013,0.31666693091392517,0.1700000762939453,0.21999987959861755,10,14,10,24,31.8,35.9,2018-12-05T11:00:00.0,2018-12-06T04:00:00.0
2018-12-06,34.95,-0.29999924,0.1700000762939453,0.016666412353515625,0.09333324432373047,-0.022222306579351425,0.016666412353515625,-0.044444188475608826,10,14,9,24,34.7,35.7,2018-12-06T12:00:00.0,2018-12-07T06:00:00.0
2018-12-07,35.0,-1.0,0.016666412353515625,0.17499955743551254,0.09583298489451408,-0.2400001585483551,0.17499955743551254,-0.20000021159648895,10,14,7,24,34.1,36.3,2018-12-07T14:00:00.0,2018-12-08T07:00:00.0
2018-12-08,35.8,2.5,0.17499955743551254,-0.17638911306858063,-0.0006947778165340424,-0.07500028610229492,-0.17638911306858063,NaN,10,14,7,24,33.9,36.5,2018-12-09T07:00:00.0,2018-12-08T18:00:00.0
2018-12-09,34.0,NaN,-0.17638911306858063,-0.05000114440917969,-0.11319512873888016,0.0,-0.05000114440917969,NaN,10,14,10,24,33.3,36.6,2018-12-10T04:00:00.0,2018-12-10T06:00:00.0
2018-12-10,36.3,3.6000023,-0.05000114440917969,-0.1428571492433548,-0.09642914682626724,-0.14444436132907867,-0.1428571492433548,NaN,10,14,9,24,33.1,36.7,2018-12-11T07:00:00.0,2018-12-10T08:00:00.0
2018-12-11,32.7,1.2000008,-0.1428571492433548,-0.05000019073486328,-0.09642866998910904,-0.05000019073486328,-0.05000019073486328,NaN,10,14,10,24,31.8,33.0,2018-12-12T07:00:00.0,2018-12-11T08:00:00.0
2018-12-12,31.7,0.5999985,-0.05000019073486328,-0.02500009536743164,-0.03750014305114746,-0.02499985694885254,-0.02500009536743164,NaN,10,14,6,24,31.2,31.8,2018-12-13T07:00:00.0,2018-12-12T09:00:00.0
2018-12-13,31.1,0.40000153,-0.02500009536743164,0.0,-0.01250004768371582,0.0,0.0,-0.10000038146972656,10,14,1,24,30.8,31.2,2018-12-14T07:00:00.0,2018-12-13T09:00:00.0
2018-12-14,30.7,-4.299999,0.0,0.04642813466489315,0.023214067332446575,0.0,0.04642813466489315,-0.09999847412109375,10,14,1,24,30.7,35.0,2018-12-15T01:00:00.0,2018-12-15T07:00:00.0
2018-12-15,34.9,2.199997,0.04642813466489315,-0.10000038146972656,-0.026786123402416706,-0.09444363787770271,-0.10000038146972656,NaN,10,14,9,24,32.9,35.1,2018-12-16T07:00:00.0,2018-12-15T08:00:00.0
2018-12-16,32.55,0.79999924,-0.10000038146972656,-0.0333336740732193,-0.06666702777147293,-0.03333303704857826,-0.0333336740732193,-0.07500076293945312,10,14,4,24,32.0,32.8,2018-12-17T07:00:00.0,2018-12-16T08:00:00.0
2018-12-17,31.8,0.5,-0.0333336740732193,0.0,-0.01666683703660965,-0.03333346173167229,0.0,-0.07777786254882812,10,14,9,24,31.2,32.0,2018-12-18T02:00:00.0,2018-12-17T08:00:00.0
2018-12-18,31.4,0.19999886,0.0,-0.008012698264792562,-0.004006349132396281,0.0,-0.008012698264792562,-0.10000038146972656,10,14,1,24,31.2,31.4,2018-12-19T07:00:00.0,2018-12-18T17:00:00.0
2018-12-19,31.1,-2.5999985,-0.008012698264792562,-0.14999961853027344,-0.079006158397533,0.0,-0.14999961853027344,-0.10000038146972656,10,14,1,24,31.1,35.4,2018-12-19T15:00:00.0,2018-12-19T23:00:00.0
2018-12-20,33.15,1.0,-0.14999961853027344,0.0,-0.07499980926513672,-0.09999847412109375,0.0,-0.09999974817037582,10,14,9,24,32.6,33.7,2018-12-20T22:00:00.0,2018-12-20T08:00:00.0
2018-12-21,32.55,-1.1000023,0.0,-0.11000023037195206,-0.05500011518597603,0.09999847412109375,-0.11000023037195206,-0.07499980926513672,10,14,4,24,32.4,35.2,2018-12-21T12:00:00.0,2018-12-21T18:00:00.0
2018-12-22,33.3,1.0999985,-0.11000023037195206,-0.059999845921993256,-0.08500003814697266,-0.014286041259765625,-0.059999845921993256,-0.10000038146972656,10,14,6,24,32.4,33.5,2018-12-23T07:00:00.0,2018-12-22T08:00:00.0
2018-12-23,32.2,0.9000015,-0.059999845921993256,-0.03749990463256836,-0.04874987527728081,-0.033334095031023026,-0.03749990463256836,-0.05000050738453865,10,14,6,24,31.5,32.4,2018-12-24T07:00:00.0,2018-12-23T09:00:00.0
2018-12-24,31.4,0.29999924,-0.03749990463256836,-0.01055539445951581,-0.024027649546042085,-0.01250004768371582,-0.01055539445951581,-0.10000038146972656,10,14,1,24,31.2,31.5,2018-12-25T07:00:00.0,2018-12-24T11:00:00.0
2018-12-25,31.2,0.10000038,-0.01055539445951581,0.0,-0.005277697229757905,0.0,0.0,-0.10000038146972656,10,14,1,24,31.1,31.2,2018-12-26T07:00:00.0,2018-12-25T16:00:00.0
2018-12-26,32.1,-1.1000004,0.0,-0.012499809265136719,-0.006249904632568359,0.19999980926513672,-0.012499809265136719,-0.09999847412109375,10,14,1,24,31.1,32.6,2018-12-26T08:00:00.0,2018-12-26T15:00:00.0
